ID,Journal Name,ISSNs,Q14,Q18
86b231e247b244bc8c3cdc3b042d05b7,Andamios. Revista de Investigación Social,1870-0063,False,False
87775c33e34e446e9922025a292f3cdc,X-Ray Optics and Instrumentation,"1687-7640, 1687-7632",False,False
86c148801ee2448691b5b3d51569d06e,Applied General Topology,XXXX-XXXX,False,False
86d2c0ad6fae42af8d6f0d1216245bac,Ticontre: Teoria Testo Traduzione,2284-4473,False,False
87ac2220038741a9bfdb46bc035f349f,Healthcare Quarterly,1710-2774,False,False
87e41004c96b4e9280539e6fdc2fee61,Australasian Journal of Peer Learning,"1836-4306, 1835-856X",False,False
8800b463827648aa909987d8c3ba23bf,Open Emergency Medicine Journal,1876-5424,False,False
889afff75e154fcfa7f17e75ff064ac5,Kasmera,0075-5222,False,False
88a49330cb77459cbeaa72d6d3558de5,Papers in regional science ,"1435-5957, 1056-8190",False,False
890d8d02cdc84080ad8a1dfaa9651d79,Open Glycoscience,1875-3981,False,False
891a8b8991b1478d938bd52d9da851df,Economic Management Journal,"2169-6020, 2169-6039",False,False
8871c72b33e14a099e47b72baa84d72d,Central India Journal of Dental Sciences,2248-9045,False,False
880c6f0427e64a0092fa5c55d25cd11a,Linguagens e Diálogos,2178-1478,False,False
879afa38bb3c478ba013f0b475737e82,Brazilian Journal of Operations & Production Management,1679-8171,False,False
8785a2558fd44ae8b017fbd24ec9354c,"Vestnik Moskovskogo Universiteta. Serija 2, Chimija","1728-2101, 0579-9384",False,False
8794510eb5ba4f38ad7c730040482d32,Textos & Debates,"2317-1448, 1413-9987",False,False
8a2b235513174bf2a4cfd89391540500,Socio-Legal Review,0973-5216,False,False
8a3fc2e36a6040759e3e0693bf53cb9e,Electronic Journal of Islamic and Middle Eastern Law,1664-5707,False,False
8aeb7872e44b47b791901668ad145c1f,Journal of Palliative Medicine,"1557-7740, 1096-6218",False,False
8b141e3cd7454b308ab26b20a07a1f5d,Internal Medicine,"1349-7235, 0918-2918",False,False
8b214e710d064f808fa519472557f638,"Information, Interaction, Intelligence Journal",1630-649X,False,False
8ad4dfa929634509b25178d7c548767f,Transition Studies Review,"1614-4015, 1614-4007",False,False
8ae86361c1fa4a7bae5d9bb2e0022fc0,Phytologia,0031-9430,False,False
90bedfab28704734b495d4cf23c7daf1,Population Studies A Journal of Demography,"0032-4728, 1477-4747",False,False
8fd7229605ba49b7b99daa57b61239fb,International Journal of Research in Computer Applications and Robotics,2320-7345,False,False
90df94d22b4f442091f7d2307d8beff0,Chemical and pharmaceutical bulletin.,"1347-5223, 0009-2363",False,False
9117f499a1ae474daf364937950aaa41,Research Letters in Biochemistry,"1687-6709, 1687-6717",False,False
b4887bf16b3643e388179a89b90243fe,Educational Technology Letters,"2163-4254, 2163-4246",False,False
b4963cb424f14e7ab166cdf62e9646be,Contributions to Discrete Mathematics,1715-0868,False,False
b4a980116f934d21b70d9590ac7ee248,Dynamis : Acta Hispanica ad Medicinae Scientiarumque Historiam Illustrandam,"0211-9536, 2340-7948",False,False
b460746b3bca44cf9725edc6825bd393,Journal of Reliability and Statistical Studies,"0974-8024, 2229-5666",False,False
b4674b47b8324682afdf7fd47060391d,Open Analytical Chemistry Journal,1874-0650,False,False
b45316080df748e6a5608d473c2df99d,Journal of Ecology and Field Biology,"2093-4521, 1975-020X",False,False
b457a78467494f3dbe9c50b1e767599a,Advanced Computing : an International Journal,"2229-726X, 2229-6727",False,False
b4de9255087d41368ee80c0e6dbfe29e,Legal,"2310-6794, 2072-8557",False,False
b4e0f8de19d84f338596d779776defb6,Plant Signaling & Behavior,"1559-2324, 1559-2316",False,False
b4ee4e5f8f654df4928829e24d68a2e4,International Journal of High Risk Behaviors and Addiction,"2251-872X, 2251-8711",False,False
b34eddfcfc7047879bdceddb7e7b9173,Cultura de los Cuidados : Revista de Enfermería y Humanidades,"1138-1728, 1699-6003",False,False
b41c34274fa04f318760687c6b8d1c0f,Bulgarian e-Journal of Archaeology,1314-5088,False,False
b347bf35190e48d5977ed821ca892d92,Dermatology and Cosmetic,"2228-7388, 2008-7470",False,False
b3a89853832f41368105d77c2cbee05d,Teaching of Mathematics,1451-4966,False,False
b3512306f3ee4d429982f1bec49fefd9,International Journal of Pharma and Bio Sciences,0975-6299,False,False
b6c8abfbc66a4e76ba6c535cbefe8dce,Open Reproductive Science Journal,1874-2556,False,False
b6d66403486e4a5f959df687fd21f145,Clean Technologies and Environmental Policy,"1618-954X, 1618-9558",False,False
b731f80168754932a3759ec8792d202f,Critical Multilingualism Studies,2325-2871,False,False
b742abf3a5494987a344256b8f3e3610,Journal of Pediatrics Review,"2322-4401, 2322-4398",False,False
b83589b394394c2aa751d72c126eadb4,Open Neuroscience Journal,1874-0820,False,False
b86e0bc334984ae4b2a9043b473613c5,International Journal of Information and Education Technology,2010-3689,False,False
b827dce93e30490f920ac705de9adc57,DC PAPERS : Revista de Crítica y Teoría de la Arquitectura,"1887-2360, 1139-5559",False,False
b829f317eca4443cb8d5f7dd48e39b89,International Journal of Computer Science and Engineering Survey ,"0976-3252, 0976-2760",False,False
c0c45918059e404c90446a6259399e3d,International Journal of Environmental Research,1735-6865,False,False
c0de5ad131b840c785dc6ce66e100fd5,New Horizons in Adult Education and Human Resource Development,1939-4225,False,False
c0e667b7d87c4b4fb4bd84274e332914,Journal of Transportation Security,"1938-775X, 1938-7741",False,False
c1361308528442c0a0a6eaa886318027,"Science, Technology & Innovation Studies",1861-3675,False,False
c14941cbccb94e778178293d5f0520c2,Journal of epidemiology and community health,"0143-005X, 1470-2738",False,False
c14e63acb8614de0bce08f78838a14fd,Cuadernos de Investigación,1692-0694,False,False
c156e0518e5145d8a55ddf80e3a3147c,EEO Insight,"1947-1548, 1947-1556",False,False
c15819d3f74048c3bb57414668068808,Octa Journal of Environmental Research,2321-3655,False,False
c102d41075084973834c7e1c19cdcb71,Ciencia UANL,1405-9177,False,False
c108d7089d2147da850c5721094b3301,Journal of Biomedicine and Biotechnology,"1110-7251, 1110-7243",False,False
c13fe137e2084d33aa530e4340aa8777,Reviews in Clinical Medicine,"2345-6256, 2345-6892",False,False
c2e5da6cdc7b432abc22cb6355dbbd84,e-BANGI : Journal of Social Sciences and Humanities,1823-884X,False,False
c2fcca5556974eb1bfabd25df2541fda,International Journal of Computer and Network Security,"2076-2739, 2076-9199",False,False
c30ae700a5b2462085cd9af0ee95cd3e,Sociology Mind,"2160-083X, 2160-0848",False,False
c2db2b264db643c7b472d05f63eb89e2,Avicenna Journal of Medical Biotechnology,"2008-2835, 2008-4625",False,False
c30fa6f3251f47bca3b1c95ceb66de38,Journal of Language and Cultural Education,"1339-4045, 1339-4584",False,False
c5220ae0d1e04b7dab97fc42683a0308,Genetics and Molecular Research,1676-5680,False,False
c522e6095c2149318e158c228b015250,Malaysian Applied Biology Journal,0126-8643,False,False
c530daf8bac542509faabd31b27aba15,Cardiology Research,"1923-2829, 1923-2837",False,False
c535477c0bee430897f0c3e7518404ce,Ciência & Tecnologia dos Materiais,0870-8312,False,False
c574d3f70b104fce803c2de200e0367d,Archives of Oral Research,"2236-8035, 2236-8027",False,False
c59011b2c3b04774b4c09542ceeea43d,Research on Ageing and Social Policy,2014-671X,False,False
c8416aed494f4791967af99c8aee1deb,Jornal Português de Gastrenterologia ,0872-8178,False,False
c8571e7da1324d7eb530a187676c1c0e,Studiositas,1909-0366,False,False
c7d382b567ea44468bd83da495308943,IMVS Fokus Report,1662-2014,False,False
c79fe69531ac4205b8126cfb35423a78,Biocontrol Science and Technology,"0958-3157, 1360-0478",False,False
c7abe705e014441fb864bf000c92a3e7,Journal of Mathematics and Statistics,1549-3644,False,False
c87bb790ac2c46e4b26f9ffbdda0ba66,International Journal of Human Sciences,1303-5134,False,False
c8a58ff947b848ffbd0f932dc6aeac74,Journal of Mathematics and Music,"1745-9737, 1745-9745",False,False
c95979e7f5a141798d7e4b188009d239,Scientific Journal of Microbiology,2322-2948,False,False
c968c94e0ea14fbdb424209118918de7,Resources and Technology,2307-0048,False,False
c8f35f732d414a45b9393b71f0be74d8,International Journal of Humanities and Social Science ,"2221-0989, 2220-8488",False,False
cd12fe4fbc734e47a4a62c71db866e73,International Journal of Computer and Communication Engineering,2010-3743,False,False
cd1319b630d0430eaec4226b76b5d599,Journal of Contemporary Brachytherapy,"2081-2841, 1689-832X",False,False
cd9087ccf2da46c5aa8aad04607ee6a8,Acopios : Revista Ibérica de Mineralogía,2171-7788,False,False
cd92fadd53d34a1eb99b5e3c931d31bc,International Journal of Green and Herbal Chemistry,2278-3229,False,False
cdd024109ca2494195ff6f8ccbc28791,International Journal of Algebra,"1312-8868, 1314-7595",False,False
cd491a97d5c842689709550a1747524a,Journal of Clinical and Experimental Dentistry,1989-5488,False,False
cd82d9f177924a3791341ec975d7b5e4,Hepatitis B Annual,"0972-9747, 1998-3573",False,False
ef19ab8dbfba4b5180183be5303b71f1,Dynamics of Partial Differential Equations (DPDE),"2163-7873, 1548-159X",False,False
ef2b45e282ae4fb3b3a7f88220cf9c69,Revelli,XXXX-XXXX,False,False
ef347d51e31e4a729fe66b31a7e28aeb,CELLULAR MICROBIOLOGY,"1462-5822, 1462-5814",False,False
ef482deb0f36482daeb1fd430351133e,International Journal of Computer Networks ,1985-4129,False,False
ef78d47f0edc46aa9a2920ff7e1d1e24,Prevention Science,"1573-6695, 1389-4986",False,False
ef83f981866344029229e2f540a8f34e,Open Forest Science Journal,1874-3986,False,False
ef03119bed214177bc8f83d28441a727,Pharmacogenomics Journal,"1470-269X, 1473-1150",False,False
ef9f3a320c9b4d0eaa0b8135f8361293,Afro Asian Journal of Social Sciences,2229-5313,False,False
f031cf597ddd42eb85f8cf6a2118a48e,"Panace@ : Revista de Medicina, Lenguaje y Traducción",1537-1964,False,False
f0b41ba40cb544e0baef057462040058,Archnet-IJAR : International Journal of Architectural Research,1994-6961,False,False
f0c3acd602314c7abbdc075eeb6a3c65,Aggressive Behavior,"0096-140X, 1098-2337",False,False
f3b4b7f142304d188aaf8755378d315b,International Journal of Information and Electronics Engineering,2010-3719,False,False
f3c4eb4e398845b5a81d95a18a061fc5,Proceedings of the Indian Academy of Sciences. Mathematical sciences ,0253-4142,False,False
f3937b520a1e40f18c9047896625e5f4,CASA : Cadernos de Semiótica Aplicada,1679-3404,False,False
f40260224973409d96c716a155c09e6d,Sierra Leone Journal of Biomedical Research,"2219-3170, 2076-6270",False,False
c98e7bc900df499a8b73d42a918a06ca,Journal of Computational and Applied Research in Mechanical Engineering (JCARME),"2228-7922, 2251-6549",False,False
c9744bd028974e9bb317b0c1634ed86d,"Culture, Society & Praxis",1544-3159,False,False
c9f16782ebfe4097a1df725dda168fa7,XENOTRANSPLANTATION,"0908-665X, 1399-3089",False,False
c9fa22c6250d4c9a90f56f9a3e35ad8a,Pramana : Journal of Physics,0304-4289,False,False
ca22646e3de944568f5a28fd8feec17b,CyberPsychology & Behavior,"1094-9313, 1557-8364",False,False
ca22a266b6854acdb7576043fd46bcc2,Journal of Vietnamese Environment,2193-6471,False,False
ca2567d498614a4c92151edc51c438a0,Kriminologija i Socijalna Integracija,"1330-2604, 1848-7963",False,False
c9bd9bfeca1648ff93234f2b935cbe6e,Yeast,"1097-0061, 0749-503X",False,False
c9de9bd6423c4cc38d3b4ad583464ea9,Tzintzun. Revista de Estudios Históricos,1870-719X,False,False
c98c6c8fb82646f683a9e2aae70c8e3b,Applicable Analysis and Discrete Mathematics,1452-8630,False,False
c98e7303b0454228af0483aa10ef6afc,Scripta Geologica,"1876-2077, 0375-7587",False,False
ca3d840641684288b06ca40f7d16c02c,Mathematical Physics Electronic Journal,1086-6655,False,False
ca71bb95af5441c8b3c18d7f5a7e95d6,European Journal of Radiology,0720-048X,False,False
cac84803c518463d896443cb86c16817,International Journal of Computational Mathematics ,"2314-856X, 2356-797X",False,False
cdec84e94c2c4b0db610b4bb7a80f95a,Internationale Zeitschrift für Philosophie und Psychosomatik,1869-6880,False,False
ce27cdca571a448bb446c9757ae93e70,International Journal of Applied Mathematical Research,2227-4324,False,False
ce5bdd41219b48a1b085f024836b0109,Revista Comunicação Midiática,2236-8000,False,False
cddd172d2b344dba91459a6db1edd1da,Revista de Estudios Histórico-Jurídicos,"0716-5455, 0717-6260",False,False
d155a8f553dc4558a9ae9bd487e5b105,BVICAM's International Journal of Information Technology,0973-5658,False,False
d0f85cd8527a4798a348fe284b3e41ed,American Journal of Industrial and Business Management,"2164-5175, 2164-5167",False,False
d113c6161420485abf22f0f75720519f,Acta Odontológica Venezolana,0001-6365,False,False
d142d5aa6a6e43149d4fd18136a66787,Genetic engineering news,"1931-8413, 0270-6377",False,False
d137a08cb818477daf58948fcdbf2aba,Kompiuteruli Mec'nierebani da Telekomunikac'iebi,1512-1232,False,False
d1404fab61674dfd9ce12fcbafda338d,Journal of Reproduction and Infertility,"1735-8507, 1726-7536",False,False
d43b63897e1c4f459669c2cccf31ad20,TESL - EJ,1072-4303,False,False
d3d61e4c0a2749819ddae02c0dd4f386,Fibres & Textiles in Eastern Europe,1230-3666,False,False
d38809591c9f4aee81707ff525ffae41,RGUHS Journal of Pharmaceutical Sciences,2249-2208,False,False
d33e3f42f7eb4eb08097dccdbc82600b,Game Studies,1604-7982,False,False
d6f53335d7504d008b7a26e747323d7d,Testo & Senso,2036-2293,False,False
d70ec17d4fdb4271a8b4545b0fe5c1f5,Iranian Journal of Medical Informatics,2322-3596,False,False
d6af68679ed34a49ad673ffc8adbeff0,International Journal of Anatomy and Research,2321-4287,False,False
d6a50e98ab494996b7516966e344cce0,Carnets: Revue Electronique d'Etudes Françaises,1646-7698,False,False
d6969f8adfa447c39df88539b4b38141,Journal of Preventive Medicine,1582-5388,False,False
d6cea43cb01c4b3aaf042ad4e0059b24,British Museum Studies in Ancient Egypt and Sudan,2049-5021,False,False
d9f6ea7a809345ff9589619d1ab5d295,Journal of Materials Science Research,"1927-0593, 1927-0585",False,False
da0a9f3d87694372a30b8391d2226c71,Boletín de Pediatría,0214-2597,False,False
da16bf61127543888d7230c006dec776,Investigación Bibliotecológica,0187-358X,False,False
da31d65f77784cbe92d563c74c3e915a,Quivera,1405-8626,False,False
d9dd99fcc7834865aa67bde77f75282e,Revista Debates,1982-5269,False,False
d9ab136a8bbc46d98583682de76a2c11,International Journal of Biomedical and Advance Research,2229-3809,False,False
dc7b3b31f4484b6d8923927168c825de,Pediatric Cardiology Today,1551-4447,False,False
dc88a6b621c34fad96197574c9b398ba,General and Applied Plant Physiology,"1312-8221, 1312-8183",False,False
dc8efab4f7bb4ac582c703ab9034f01d,Palabras Mayores,2070-8211,False,False
dcad3206ec0a44a486d686eb656e191e,Electronic Journal of Sociology,1198-3655,False,False
dcbf0f35ec0046d4a928e09114f17e65,Balkanologie : Revue d'Ètudes Pluridisciplinaires,"1279-7952, 1965-0582",False,False
dccdb8e78a55443894bf43f8d61b2a67,Dimensões : Revista de História da Ufes,2179-8869,False,False
dc2a740f99e64976b2429d5774fd95e5,Journal of Environmental Protection ,"2152-2219, 2152-2197",False,False
dc40151efe614851a0619b145bb41f11,J3eA : Journal sur l'Enseignement des Sciences et Technologies de l'Information et des Systèmes,1638-5705,False,False
dc630f0b1e8242fb976b1d7b47180745,Asian-Pacific Law & Policy Journal,1541-244X,False,False
dd8f4f5ae65f45e88ef6266355183a69,Ámbitos,"1139-1979, 1988-5733",False,False
dd912e12a3954ce9b534f3dc3821bdc6,Journal of Carcinogenesis & Mutagenesis,2157-2518,False,False
dd9fbc80a62141468c90ceddb8181ae2,Nursing Reports,"2039-4403, 2039-439X",False,False
ddd252555acc4241bdc16c560819a683,International journal of language and communication disorders,"1368-2822, 1460-6984",False,False
ddd671b0135e4bcdb3ca6e39799a0ca7,Japan Social Innovation Journal,2185-9493,False,False
de0559376c894bc1903f19ccb803b6c3,Turkish Journal of Veterinary and Animal Sciences,"1300-0128, 1303-6181",False,False
de0e1a279fe045ce9c421d49d4130e11,Canadian Journal of Career Development,"1499-1853, 1499-1845",False,False
dec2ed7c8f364774abfb33b64fe2993e,Journal of Military and Veterans' Health,1835-1271,False,False
dee427271153416682ada969868a47ed,Science in China Series A: Mathematics,1006-9283,False,False
de19942d5d434561804199308f588a09,Anales de Medicina Interna,0212-7199,False,False
de7c9b6b221f437fb3e13a1a5cdc39ab,Western Journal of Legal Studies,1927-9132,False,False
de8a88e845eb40728a351c75fe94e3f4,Phonetica : internationale Zeitschrift für Phonetik : international journal of phonetics,0031-8388,False,False
de8f1832e3f141f9bd88c6bd16f58e70,GRANT journal,1805-0638,False,False
e05ff3f2ca2d4eab8d39066f42ea9b54,Pediatric Urology Case Reports,2148-2969,False,False
e4b92a01a14b4ecba5ff950458adabb0,Durham Anthropological Journal,1742-2930,False,False
e3fd8e8633a34b1a8a70a137b95011f5,ITALICS,1473-7507,False,False
e442404d3e8a4f6cb7e3323fe54df40c,Journal of Genetics,0022-1333,False,False
e3ec14d392d74da0989e6659327439e4,Acta Universitatis Sapientiae: Film and Media Studies,2066-7779,False,False
e10eba24f7244a14adb55c0fe439929c,Journal of Information Architecture,1903-7260,False,False
e11e665ee7f74de7b57c9143980d19f0,Revista Economía,"0254-4415, 2304-4306",False,False
e0daccf34a9847008d91b2fe09fce3c4,Journal of the Entomological Society of British Columbia,0071-0733,False,False
e1617f2dc49c4c00891a1fed285b16b7,International Journal of Plant Production,"1735-8043, 1735-6814",False,False
e16db408369f43d9b56a5bcac633e6c7,Applied Cardiopulmonary Pathophysiology,0920-5268,False,False
e2ece2b21d8e4b5ba70ce07364b5b9ec,Aspeers : Emerging Voices in American Studies,1865-8768,False,False
e2a3af5749074871a9a0ce07cbbb62f7,"Sustainability, Agri, Food and Environmental Research",0719-3726,False,False
e2d70ad840af48648edf0b0c6dd7b87a,Marmara Pharmaceutical Journal,1309-0801,False,False
e2de6fd276df442583ec0a565e274e25,Scientific Medical Journal ,"1026-8960, 2008-5257",False,False
